,filename,width,height,class,xmin,ymin,xmax,ymax
17904,frame13727.jpg,800,600,label_4,260,253,494,451
17905,frame13727.jpg,800,600,label_5,236,202,446,287
17906,frame13727.jpg,800,600,label_6,180,201,336,503
17907,frame13728.jpg,800,600,label_0,83,2,220,233
17908,frame13728.jpg,800,600,label_1,224,114,408,217
17909,frame13728.jpg,800,600,label_2,51,56,359,257
17910,frame13728.jpg,800,600,label_3,125,273,352,415
17911,frame13728.jpg,800,600,label_4,259,256,494,455
17912,frame13728.jpg,800,600,label_5,234,204,446,289
17913,frame13728.jpg,800,600,label_6,180,204,335,509
17914,frame13729.jpg,800,600,label_0,79,2,218,237
17915,frame13729.jpg,800,600,label_1,222,116,406,220
17916,frame13729.jpg,800,600,label_2,48,57,357,261
17917,frame13729.jpg,800,600,label_3,124,277,352,419
17918,frame13729.jpg,800,600,label_4,257,259,494,459
17919,frame13729.jpg,800,600,label_5,232,207,445,292
17920,frame13729.jpg,800,600,label_6,179,206,334,514
17921,frame1373.jpg,800,600,label_3,291,446,378,593
17922,frame1373.jpg,800,600,label_2,485,319,741,520
17923,frame1373.jpg,800,600,label_0,433,208,723,351
17924,frame1373.jpg,800,600,label_1,468,313,660,491
17925,frame1373.jpg,800,600,label_3,317,362,425,578
17926,frame1373.jpg,800,600,label_5,210,461,292,596
17927,frame1373.jpg,800,600,label_4,15,324,276,475
17928,frame1373.jpg,800,600,label_6,0,282,226,422
17929,frame13730.jpg,800,600,label_0,76,2,216,241
17930,frame13730.jpg,800,600,label_1,221,119,405,223
17931,frame13730.jpg,800,600,label_2,44,59,354,265
17932,frame13730.jpg,800,600,label_3,123,281,352,423
17933,frame13730.jpg,800,600,label_4,256,262,493,463
17934,frame13730.jpg,800,600,label_5,231,209,444,295
17935,frame13730.jpg,800,600,label_6,179,209,333,519
17936,frame13731.jpg,800,600,label_0,76,8,219,248
17937,frame13731.jpg,800,600,label_1,223,124,406,230
17938,frame13731.jpg,800,600,label_2,45,64,356,273
17939,frame13731.jpg,800,600,label_3,125,288,357,431
17940,frame13731.jpg,800,600,label_4,259,269,498,470
17941,frame13731.jpg,800,600,label_5,233,216,447,301
17942,frame13731.jpg,800,600,label_6,181,215,335,527
17943,frame13732.jpg,800,600,label_0,77,25,226,269
17944,frame13732.jpg,800,600,label_1,229,139,411,250
17945,frame13732.jpg,800,600,label_2,48,81,363,295
17946,frame13732.jpg,800,600,label_3,132,310,370,453
17947,frame13732.jpg,800,600,label_4,267,289,510,491
17948,frame13732.jpg,800,600,label_5,242,236,456,319
17949,frame13732.jpg,800,600,label_6,189,235,343,551
17950,frame13733.jpg,800,600,label_0,77,31,228,276
17951,frame13733.jpg,800,600,label_1,232,144,412,257
17952,frame13733.jpg,800,600,label_2,49,86,365,303
17953,frame13733.jpg,800,600,label_3,135,317,375,460
17954,frame13733.jpg,800,600,label_4,270,296,514,497
17955,frame13733.jpg,800,600,label_5,244,243,459,325
17956,frame13733.jpg,800,600,label_6,191,242,345,559
17957,frame13734.jpg,800,600,label_0,78,37,231,283
17958,frame13734.jpg,800,600,label_1,234,149,414,264
17959,frame13734.jpg,800,600,label_2,50,91,367,310
17960,frame13734.jpg,800,600,label_3,137,325,379,468
17961,frame13734.jpg,800,600,label_4,272,303,518,504
17962,frame13734.jpg,800,600,label_5,247,250,462,331
17963,frame13734.jpg,800,600,label_6,194,248,348,567
17964,frame13735.jpg,800,600,label_0,78,43,233,290
17965,frame13735.jpg,800,600,label_1,236,153,415,271
17966,frame13735.jpg,800,600,label_2,51,97,369,318
17967,frame13735.jpg,800,600,label_3,140,332,384,475
17968,frame13735.jpg,800,600,label_4,275,310,522,511
17969,frame13735.jpg,800,600,label_5,250,257,465,337
17970,frame13735.jpg,800,600,label_6,196,255,350,575
17971,frame13736.jpg,800,600,label_0,78,48,236,297
17972,frame13736.jpg,800,600,label_1,238,158,417,277
17973,frame13736.jpg,800,600,label_2,52,102,371,325
17974,frame13736.jpg,800,600,label_3,142,339,388,482
17975,frame13736.jpg,800,600,label_4,278,317,526,518
17976,frame13736.jpg,800,600,label_5,253,264,468,343
17977,frame13736.jpg,800,600,label_6,199,262,353,583
17978,frame13737.jpg,800,600,label_0,78,54,238,304
17979,frame13737.jpg,800,600,label_1,240,163,418,284
17980,frame13737.jpg,800,600,label_2,53,108,373,332
17981,frame13737.jpg,800,600,label_3,145,347,393,490
17982,frame13737.jpg,800,600,label_4,281,324,530,525
17983,frame13737.jpg,800,600,label_5,255,271,471,349
17984,frame13737.jpg,800,600,label_6,201,268,355,591
17985,frame13738.jpg,800,600,label_0,79,60,241,311
17986,frame13738.jpg,800,600,label_1,243,168,420,291
17987,frame13738.jpg,800,600,label_2,54,113,375,340
17988,frame13738.jpg,800,600,label_3,147,354,398,497
17989,frame13738.jpg,800,600,label_4,283,331,534,532
17990,frame13738.jpg,800,600,label_5,258,278,474,355
17991,frame13738.jpg,800,600,label_6,204,275,358,600
17992,frame13739.jpg,800,600,label_0,80,59,240,312
17993,frame13739.jpg,800,600,label_1,242,169,421,292
17994,frame13739.jpg,800,600,label_2,54,114,376,340
17995,frame13739.jpg,800,600,label_3,145,355,395,501
17996,frame13739.jpg,800,600,label_4,282,333,532,534
17997,frame13739.jpg,800,600,label_5,257,279,474,357
17998,frame13739.jpg,800,600,label_6,202,276,358,600
17999,frame1374.jpg,800,600,label_3,290,446,378,593
18000,frame1374.jpg,800,600,label_2,469,318,710,506
18001,frame1374.jpg,800,600,label_0,431,208,722,352
18002,frame1374.jpg,800,600,label_1,478,309,702,510
18003,frame1374.jpg,800,600,label_3,318,364,426,581
18004,frame1374.jpg,800,600,label_5,210,463,293,597
18005,frame1374.jpg,800,600,label_4,13,325,276,476
18006,frame1374.jpg,800,600,label_6,0,283,225,423
18007,frame13740.jpg,800,600,label_0,81,57,240,314
18008,frame13740.jpg,800,600,label_1,242,170,422,293
18009,frame13740.jpg,800,600,label_2,53,114,378,341
18010,frame13740.jpg,800,600,label_3,144,356,392,504
18011,frame13740.jpg,800,600,label_4,280,335,531,536
18012,frame13740.jpg,800,600,label_5,257,281,474,360
18013,frame13740.jpg,800,600,label_6,201,278,357,600
18014,frame13741.jpg,800,600,label_0,83,56,239,315
18015,frame13741.jpg,800,600,label_1,242,171,424,294
18016,frame13741.jpg,800,600,label_2,53,115,379,342
18017,frame13741.jpg,800,600,label_3,142,358,389,508
18018,frame13741.jpg,800,600,label_4,278,337,529,538
18019,frame13741.jpg,800,600,label_5,256,282,473,362
18020,frame13741.jpg,800,600,label_6,200,280,357,600
18021,frame13742.jpg,800,600,label_0,84,54,239,316
18022,frame13742.jpg,800,600,label_1,241,172,425,295
18023,frame13742.jpg,800,600,label_2,52,116,380,342
18024,frame13742.jpg,800,600,label_3,140,359,387,512
18025,frame13742.jpg,800,600,label_4,276,339,527,540
18026,frame13742.jpg,800,600,label_5,255,283,473,365
18027,frame13742.jpg,800,600,label_6,198,281,357,600
18028,frame13743.jpg,800,600,label_0,85,53,238,318
18029,frame13743.jpg,800,600,label_1,241,173,426,296
18030,frame13743.jpg,800,600,label_2,51,116,382,343
18031,frame13743.jpg,800,600,label_3,138,360,384,516
18032,frame13743.jpg,800,600,label_4,275,341,526,542
18033,frame13743.jpg,800,600,label_5,254,285,473,367
18034,frame13743.jpg,800,600,label_6,197,283,356,600
18035,frame13744.jpg,800,600,label_0,86,52,238,319
18036,frame13744.jpg,800,600,label_1,241,174,427,297
18037,frame13744.jpg,800,600,label_2,51,117,383,344
18038,frame13744.jpg,800,600,label_3,137,361,381,519
18039,frame13744.jpg,800,600,label_4,273,343,524,545
18040,frame13744.jpg,800,600,label_5,254,286,472,369
18041,frame13744.jpg,800,600,label_6,195,285,356,600
18042,frame13745.jpg,800,600,label_0,88,50,238,320
18043,frame13745.jpg,800,600,label_1,240,175,428,298
18044,frame13745.jpg,800,600,label_2,50,118,384,344
18045,frame13745.jpg,800,600,label_3,135,362,378,523
18046,frame13745.jpg,800,600,label_4,271,345,522,547
18047,frame13745.jpg,800,600,label_5,253,287,472,372
18048,frame13745.jpg,800,600,label_6,194,286,356,600
18049,frame13746.jpg,800,600,label_0,89,49,237,321
18050,frame13746.jpg,800,600,label_1,240,176,429,299
18051,frame13746.jpg,800,600,label_2,49,118,386,345
18052,frame13746.jpg,800,600,label_3,133,363,376,527
18053,frame13746.jpg,800,600,label_4,270,348,520,549
18054,frame13746.jpg,800,600,label_5,252,289,472,374
18055,frame13746.jpg,800,600,label_6,193,288,356,600
18056,frame13747.jpg,800,600,label_0,90,47,237,323
18057,frame13747.jpg,800,600,label_1,240,177,431,300
18058,frame13747.jpg,800,600,label_2,49,119,387,346
18059,frame13747.jpg,800,600,label_3,131,364,373,530
18060,frame13747.jpg,800,600,label_4,268,350,519,551
18061,frame13747.jpg,800,600,label_5,251,290,471,377
18062,frame13747.jpg,800,600,label_6,191,290,355,600
18063,frame13748.jpg,800,600,label_0,104,47,243,324
18064,frame13748.jpg,800,600,label_1,247,184,440,304
18065,frame13748.jpg,800,600,label_2,59,126,398,343
18066,frame13748.jpg,800,600,label_3,137,366,375,538
18067,frame13748.jpg,800,600,label_4,274,350,511,546
18068,frame13748.jpg,800,600,label_5,259,294,478,387
18069,frame13748.jpg,800,600,label_6,192,296,363,600
18070,frame13749.jpg,800,600,label_0,118,46,250,325
18071,frame13749.jpg,800,600,label_1,255,191,450,308
18072,frame13749.jpg,800,600,label_2,70,132,408,341
18073,frame13749.jpg,800,600,label_3,143,367,377,545
18074,frame13749.jpg,800,600,label_4,280,351,503,542
18075,frame13749.jpg,800,600,label_5,267,299,484,398
18076,frame13749.jpg,800,600,label_6,193,301,370,600
18077,frame1375.jpg,800,600,label_3,290,447,377,593
18078,frame1375.jpg,800,600,label_2,454,317,680,491
18079,frame1375.jpg,800,600,label_0,430,209,721,353
18080,frame1375.jpg,800,600,label_1,488,306,744,528
18081,frame1375.jpg,800,600,label_3,319,367,427,583
18082,frame1375.jpg,800,600,label_5,211,464,294,598
18083,frame1375.jpg,800,600,label_4,11,325,277,477
18084,frame1375.jpg,800,600,label_6,0,285,224,424
18085,frame13750.jpg,800,600,label_0,131,46,257,326
18086,frame13750.jpg,800,600,label_1,263,198,460,312
18087,frame13750.jpg,800,600,label_2,81,139,419,338
18088,frame13750.jpg,800,600,label_3,149,369,379,552
18089,frame13750.jpg,800,600,label_4,286,352,495,537
18090,frame13750.jpg,800,600,label_5,275,303,491,409
18091,frame13750.jpg,800,600,label_6,194,307,378,600
18092,frame13751.jpg,800,600,label_0,145,45,264,327
18093,frame13751.jpg,800,600,label_1,271,205,470,316
18094,frame13751.jpg,800,600,label_2,91,145,430,335
18095,frame13751.jpg,800,600,label_3,155,370,381,560
18096,frame13751.jpg,800,600,label_4,293,352,488,532
18097,frame13751.jpg,800,600,label_5,283,308,497,419
18098,frame13751.jpg,800,600,label_6,194,313,385,600
18099,frame13752.jpg,800,600,label_0,159,44,270,329
18100,frame13752.jpg,800,600,label_1,279,212,480,320
18101,frame13752.jpg,800,600,label_2,102,152,440,333
18102,frame13752.jpg,800,600,label_3,161,371,382,567
18103,frame13752.jpg,800,600,label_4,299,353,480,528
18104,frame13752.jpg,800,600,label_5,291,312,503,430
18105,frame13752.jpg,800,600,label_6,195,319,392,600
18106,frame13753.jpg,800,600,label_0,173,40,278,326
18107,frame13753.jpg,800,600,label_1,285,213,488,318
18108,frame13753.jpg,800,600,label_2,112,152,450,324
18109,frame13753.jpg,800,600,label_3,166,365,384,566
18110,frame13753.jpg,800,600,label_4,305,353,472,523
18111,frame13753.jpg,800,600,label_5,296,310,507,434
18112,frame13753.jpg,800,600,label_6,198,320,400,600
18113,frame13754.jpg,800,600,label_0,186,36,285,324
18114,frame13754.jpg,800,600,label_1,292,214,497,316
18115,frame13754.jpg,800,600,label_2,121,153,460,315
18116,frame13754.jpg,800,600,label_3,172,359,386,565
18117,frame13754.jpg,800,600,label_4,311,354,465,518
18118,frame13754.jpg,800,600,label_5,302,308,511,438
18119,frame13754.jpg,800,600,label_6,201,321,408,600
18120,frame13755.jpg,800,600,label_0,200,32,293,322
18121,frame13755.jpg,800,600,label_1,299,215,506,314
18122,frame13755.jpg,800,600,label_2,131,153,469,306
18123,frame13755.jpg,800,600,label_3,177,353,388,564
18124,frame13755.jpg,800,600,label_4,317,354,457,514
18125,frame13755.jpg,800,600,label_5,307,306,515,442
18126,frame13755.jpg,800,600,label_6,204,322,416,600
18127,frame13756.jpg,800,600,label_0,213,27,301,320
18128,frame13756.jpg,800,600,label_1,305,216,514,312
18129,frame13756.jpg,800,600,label_2,141,153,479,297
18130,frame13756.jpg,800,600,label_3,183,346,390,562
18131,frame13756.jpg,800,600,label_4,324,355,449,509
18132,frame13756.jpg,800,600,label_5,312,304,519,446
18133,frame13756.jpg,800,600,label_6,207,323,423,600
18134,frame13757.jpg,800,600,label_0,227,23,303,309
18135,frame13757.jpg,800,600,label_1,312,217,523,310
18136,frame13757.jpg,800,600,label_2,150,153,489,288
18137,frame13757.jpg,800,600,label_3,178,340,382,561
18138,frame13757.jpg,800,600,label_4,330,356,441,504
18139,frame13757.jpg,800,600,label_5,318,302,523,450
18140,frame13757.jpg,800,600,label_6,199,322,419,600
18141,frame13758.jpg,800,600,label_0,232,18,304,299
18142,frame13758.jpg,800,600,label_1,312,207,524,302
18143,frame13758.jpg,800,600,label_2,154,142,492,275
18144,frame13758.jpg,800,600,label_3,179,329,376,552
18145,frame13758.jpg,800,600,label_4,330,345,436,494
18146,frame13758.jpg,800,600,label_5,318,292,521,444
18147,frame13758.jpg,800,600,label_6,197,316,421,597
18148,frame13759.jpg,800,600,label_0,238,14,305,288
18149,frame13759.jpg,800,600,label_1,312,198,525,294
18150,frame13759.jpg,800,600,label_2,157,131,495,263
18151,frame13759.jpg,800,600,label_3,179,318,369,542
18152,frame13759.jpg,800,600,label_4,329,335,431,483
18153,frame13759.jpg,800,600,label_5,319,282,519,437
18154,frame13759.jpg,800,600,label_6,196,309,424,594
18155,frame1376.jpg,800,600,label_3,289,448,377,592
18156,frame1376.jpg,800,600,label_2,438,316,649,477
18157,frame1376.jpg,800,600,label_0,428,209,720,354
18158,frame1376.jpg,800,600,label_1,499,303,786,546
18159,frame1376.jpg,800,600,label_3,320,369,428,585
18160,frame1376.jpg,800,600,label_5,212,465,294,600
18161,frame1376.jpg,800,600,label_4,9,326,278,479
18162,frame1376.jpg,800,600,label_6,0,286,223,425
18163,frame13760.jpg,800,600,label_0,243,9,306,277
18164,frame13760.jpg,800,600,label_1,313,188,526,286
18165,frame13760.jpg,800,600,label_2,160,119,498,250
18166,frame13760.jpg,800,600,label_3,180,307,363,533
18167,frame13760.jpg,800,600,label_4,329,324,425,473
18168,frame13760.jpg,800,600,label_5,320,272,518,431
18169,frame13760.jpg,800,600,label_6,194,302,426,591
18170,frame13761.jpg,800,600,label_0,248,4,308,266
18171,frame13761.jpg,800,600,label_1,313,179,526,278
18172,frame13761.jpg,800,600,label_2,163,108,502,237
18173,frame13761.jpg,800,600,label_3,182,291,351,521
18174,frame13761.jpg,800,600,label_4,328,314,420,463
18175,frame13761.jpg,800,600,label_5,320,262,516,424
18176,frame13761.jpg,800,600,label_6,179,291,423,578
18177,frame13762.jpg,800,600,label_0,254,0,309,256
18178,frame13762.jpg,800,600,label_1,314,169,527,270
18179,frame13762.jpg,800,600,label_2,167,96,505,224
18180,frame13762.jpg,800,600,label_3,177,276,349,505
18181,frame13762.jpg,800,600,label_4,328,304,414,452
18182,frame13762.jpg,800,600,label_5,321,252,514,418
18183,frame13762.jpg,800,600,label_6,183,279,416,561
18184,frame13763.jpg,800,600,label_0,259,0,314,248
18185,frame13763.jpg,800,600,label_1,317,164,531,265
18186,frame13763.jpg,800,600,label_2,169,87,507,215
18187,frame13763.jpg,800,600,label_3,180,265,342,490
18188,frame13763.jpg,800,600,label_4,328,295,415,443
18189,frame13763.jpg,800,600,label_5,325,242,518,408
18190,frame13763.jpg,800,600,label_6,181,270,419,548
18191,frame13764.jpg,800,600,label_0,264,0,319,240
18192,frame13764.jpg,800,600,label_1,321,159,535,260
18193,frame13764.jpg,800,600,label_2,171,77,509,205
18194,frame13764.jpg,800,600,label_3,183,253,334,475
18195,frame13764.jpg,800,600,label_4,328,286,415,434
18196,frame13764.jpg,800,600,label_5,328,233,522,398
18197,frame13764.jpg,800,600,label_6,180,262,422,535
18198,frame13765.jpg,800,600,label_0,269,0,324,232
18199,frame13765.jpg,800,600,label_1,325,154,539,255
18200,frame13765.jpg,800,600,label_2,172,67,511,195
18201,frame13765.jpg,800,600,label_3,187,241,327,460
18202,frame13765.jpg,800,600,label_4,329,277,415,426
18203,frame13765.jpg,800,600,label_5,332,223,525,388
18204,frame13765.jpg,800,600,label_6,178,253,425,522
18205,frame13766.jpg,800,600,label_0,275,0,331,229
18206,frame13766.jpg,800,600,label_1,330,154,544,255
18207,frame13766.jpg,800,600,label_2,180,63,518,192
18208,frame13766.jpg,800,600,label_3,192,238,330,456
18209,frame13766.jpg,800,600,label_4,333,274,417,422
18210,frame13766.jpg,800,600,label_5,337,221,528,388
18211,frame13766.jpg,800,600,label_6,182,250,430,517
18212,frame13767.jpg,800,600,label_0,282,0,338,227
18213,frame13767.jpg,800,600,label_1,336,153,550,254
18214,frame13767.jpg,800,600,label_2,187,58,526,189
18215,frame13767.jpg,800,600,label_3,197,236,334,453
18216,frame13767.jpg,800,600,label_4,337,271,420,419
18217,frame13767.jpg,800,600,label_5,342,220,530,388
18218,frame13767.jpg,800,600,label_6,186,248,436,512
18219,frame13768.jpg,800,600,label_0,294,0,352,221
18220,frame13768.jpg,800,600,label_1,347,152,561,253
18221,frame13768.jpg,800,600,label_2,202,49,540,184
18222,frame13768.jpg,800,600,label_3,208,230,341,445
18223,frame13768.jpg,800,600,label_4,345,265,425,413
18224,frame13768.jpg,800,600,label_5,352,216,535,388
18225,frame13768.jpg,800,600,label_6,193,243,446,502
18226,frame13769.jpg,800,600,label_0,301,0,359,218
18227,frame13769.jpg,800,600,label_1,353,152,567,253
18228,frame13769.jpg,800,600,label_2,210,45,548,181
18229,frame13769.jpg,800,600,label_3,214,228,345,442
18230,frame13769.jpg,800,600,label_4,350,262,427,409
18231,frame13769.jpg,800,600,label_5,358,215,538,388
18232,frame13769.jpg,800,600,label_6,197,240,451,497
18233,frame1377.jpg,800,600,label_3,288,449,374,593
18234,frame1377.jpg,800,600,label_2,451,319,673,488
18235,frame1377.jpg,800,600,label_0,428,210,717,355
18236,frame1377.jpg,800,600,label_1,492,307,760,535
18237,frame1377.jpg,800,600,label_3,319,371,427,586
18238,frame1377.jpg,800,600,label_5,210,467,293,600
18239,frame1377.jpg,800,600,label_4,10,328,277,480
18240,frame1377.jpg,800,600,label_6,0,287,222,426
18241,frame13770.jpg,800,600,label_0,307,0,365,215
18242,frame13770.jpg,800,600,label_1,358,152,572,253
18243,frame13770.jpg,800,600,label_2,217,41,555,178
18244,frame13770.jpg,800,600,label_3,219,225,349,438
18245,frame13770.jpg,800,600,label_4,354,258,430,406
18246,frame13770.jpg,800,600,label_5,363,213,540,388
18247,frame13770.jpg,800,600,label_6,201,238,457,492
18248,frame13771.jpg,800,600,label_0,313,0,372,212
18249,frame13771.jpg,800,600,label_1,364,151,578,252
18250,frame13771.jpg,800,600,label_2,225,36,563,175
18251,frame13771.jpg,800,600,label_3,225,222,353,434
18252,frame13771.jpg,800,600,label_4,358,255,432,403
18253,frame13771.jpg,800,600,label_5,368,211,543,388
18254,frame13771.jpg,800,600,label_6,205,235,462,487
18255,frame13772.jpg,800,600,label_0,319,0,379,209
18256,frame13772.jpg,800,600,label_1,370,151,583,252
18257,frame13772.jpg,800,600,label_2,232,35,570,172
18258,frame13772.jpg,800,600,label_3,230,220,356,431
18259,frame13772.jpg,800,600,label_4,362,252,435,400
18260,frame13772.jpg,800,600,label_5,373,210,545,388
18261,frame13772.jpg,800,600,label_6,209,236,467,485
18262,frame13773.jpg,800,600,label_0,332,0,393,203
18263,frame13773.jpg,800,600,label_1,381,150,595,251
18264,frame13773.jpg,800,600,label_2,246,34,584,167
18265,frame13773.jpg,800,600,label_3,241,214,364,423
18266,frame13773.jpg,800,600,label_4,371,246,440,393
18267,frame13773.jpg,800,600,label_5,383,206,550,388
18268,frame13773.jpg,800,600,label_6,218,236,476,480
18269,frame13774.jpg,800,600,label_0,338,0,400,200
18270,frame13774.jpg,800,600,label_1,386,150,600,251
18271,frame13774.jpg,800,600,label_2,253,33,591,164
18272,frame13774.jpg,800,600,label_3,246,211,367,420
18273,frame13774.jpg,800,600,label_4,375,243,442,390
18274,frame13774.jpg,800,600,label_5,388,205,552,388
18275,frame13774.jpg,800,600,label_6,223,236,481,478
18276,frame13775.jpg,800,600,label_0,345,0,407,198
18277,frame13775.jpg,800,600,label_1,392,149,606,250
18278,frame13775.jpg,800,600,label_2,260,32,598,162
18279,frame13775.jpg,800,600,label_3,252,209,371,416
18280,frame13775.jpg,800,600,label_4,379,240,445,387
18281,frame13775.jpg,800,600,label_5,393,203,555,388
18282,frame13775.jpg,800,600,label_6,227,237,486,476
18283,frame13776.jpg,800,600,label_0,351,0,414,195
18284,frame13776.jpg,800,600,label_1,398,149,611,250
18285,frame13776.jpg,800,600,label_2,267,31,605,159
18286,frame13776.jpg,800,600,label_3,257,206,375,412
18287,frame13776.jpg,800,600,label_4,383,237,447,384
18288,frame13776.jpg,800,600,label_5,398,201,557,387
18289,frame13776.jpg,800,600,label_6,231,237,490,474
18290,frame13777.jpg,800,600,label_0,347,0,418,197
18291,frame13777.jpg,800,600,label_1,397,150,610,251
18292,frame13777.jpg,800,600,label_2,263,33,598,181
18293,frame13777.jpg,800,600,label_3,258,213,377,412
18294,frame13777.jpg,800,600,label_4,390,246,451,385
18295,frame13777.jpg,800,600,label_5,400,203,556,391
18296,frame13777.jpg,800,600,label_6,231,242,490,479
18297,frame13778.jpg,800,600,label_0,346,0,420,198
18298,frame13778.jpg,800,600,label_1,396,150,610,251
18299,frame13778.jpg,800,600,label_2,261,34,594,192
18300,frame13778.jpg,800,600,label_3,258,217,378,412
18301,frame13778.jpg,800,600,label_4,393,250,453,386
18302,frame13778.jpg,800,600,label_5,402,204,555,393
18303,frame13778.jpg,800,600,label_6,231,245,490,482
18304,frame13779.jpg,800,600,label_0,344,0,417,200
18305,frame13779.jpg,800,600,label_1,394,151,607,252
18306,frame13779.jpg,800,600,label_2,260,35,591,192
18307,frame13779.jpg,800,600,label_3,247,210,377,411
18308,frame13779.jpg,800,600,label_4,393,250,453,386
18309,frame13779.jpg,800,600,label_5,400,205,553,391
18310,frame13779.jpg,800,600,label_6,230,248,489,485
18311,frame1378.jpg,800,600,label_3,287,450,372,593
18312,frame1378.jpg,800,600,label_2,463,322,698,499
18313,frame1378.jpg,800,600,label_0,428,211,715,356
18314,frame1378.jpg,800,600,label_1,485,311,735,524
18315,frame1378.jpg,800,600,label_3,318,372,426,587
18316,frame1378.jpg,800,600,label_5,208,468,291,600
18317,frame1378.jpg,800,600,label_4,11,330,276,481
18318,frame1378.jpg,800,600,label_6,0,289,221,427
18319,frame13780.jpg,800,600,label_0,342,0,414,201
18320,frame13780.jpg,800,600,label_1,391,152,605,253
18321,frame13780.jpg,800,600,label_2,259,36,588,193
18322,frame13780.jpg,800,600,label_3,242,195,382,402
18323,frame13780.jpg,800,600,label_4,388,253,441,377
18324,frame13780.jpg,800,600,label_5,398,206,550,390
18325,frame13780.jpg,800,600,label_6,230,250,489,487
18326,frame13781.jpg,800,600,label_0,340,0,410,202
18327,frame13781.jpg,800,600,label_1,389,153,602,254
18328,frame13781.jpg,800,600,label_2,258,37,585,194
18329,frame13781.jpg,800,600,label_3,240,175,381,401
18330,frame13781.jpg,800,600,label_5,396,208,544,386
18331,frame13781.jpg,800,600,label_6,229,250,488,487
18332,frame13782.jpg,800,600,label_0,338,0,407,203
18333,frame13782.jpg,800,600,label_1,386,154,600,255
18334,frame13782.jpg,800,600,label_2,257,39,583,194
18335,frame13782.jpg,800,600,label_3,239,155,380,400
18336,frame13782.jpg,800,600,label_5,393,210,539,381
18337,frame13782.jpg,800,600,label_6,228,250,487,487
18338,frame13783.jpg,800,600,label_0,337,0,404,204
18339,frame13783.jpg,800,600,label_1,384,155,597,256
18340,frame13783.jpg,800,600,label_2,256,40,580,195
18341,frame13783.jpg,800,600,label_3,243,155,386,394
18342,frame13783.jpg,800,600,label_5,391,212,533,377
18343,frame13783.jpg,800,600,label_6,224,252,483,488
18344,frame13784.jpg,800,600,label_0,335,0,400,206
18345,frame13784.jpg,800,600,label_1,381,156,595,257
18346,frame13784.jpg,800,600,label_2,255,41,577,195
18347,frame13784.jpg,800,600,label_3,246,154,393,389
18348,frame13784.jpg,800,600,label_5,389,215,527,372
18349,frame13784.jpg,800,600,label_6,219,253,478,489
18350,frame13785.jpg,800,600,label_0,333,0,397,207
18351,frame13785.jpg,800,600,label_1,379,157,593,258
18352,frame13785.jpg,800,600,label_2,254,42,574,196
18353,frame13785.jpg,800,600,label_3,250,154,399,384
18354,frame13785.jpg,800,600,label_5,386,217,522,368
18355,frame13785.jpg,800,600,label_6,215,254,474,491
18356,frame13786.jpg,800,600,label_0,331,0,394,208
18357,frame13786.jpg,800,600,label_1,376,158,590,259
18358,frame13786.jpg,800,600,label_2,253,43,571,197
18359,frame13786.jpg,800,600,label_3,259,147,416,385
18360,frame13786.jpg,800,600,label_4,257,141,408,369
18361,frame13786.jpg,800,600,label_5,384,219,516,363
18362,frame13786.jpg,800,600,label_6,211,255,470,492
18363,frame13787.jpg,800,600,label_0,321,0,387,211
18364,frame13787.jpg,800,600,label_1,376,158,590,259
18365,frame13787.jpg,800,600,label_2,243,46,562,200
18366,frame13787.jpg,800,600,label_3,280,149,431,386
18367,frame13787.jpg,800,600,label_5,384,219,516,363
18368,frame13787.jpg,800,600,label_6,205,255,463,492
18369,frame13788.jpg,800,600,label_0,311,0,380,214
18370,frame13788.jpg,800,600,label_1,376,158,590,259
18371,frame13788.jpg,800,600,label_2,234,49,552,203
18372,frame13788.jpg,800,600,label_3,301,152,446,387
18373,frame13788.jpg,800,600,label_5,384,219,516,363
18374,frame13788.jpg,800,600,label_6,199,256,457,493
18375,frame13789.jpg,800,600,label_0,301,0,373,217
18376,frame13789.jpg,800,600,label_1,376,158,590,259
18377,frame13789.jpg,800,600,label_2,224,52,543,206
18378,frame13789.jpg,800,600,label_3,321,154,462,388
18379,frame13789.jpg,800,600,label_5,355,227,492,381
18380,frame13789.jpg,800,600,label_6,192,256,451,493
18381,frame1379.jpg,800,600,label_3,286,452,370,594
18382,frame1379.jpg,800,600,label_2,476,324,722,510
18383,frame1379.jpg,800,600,label_0,428,213,712,356
18384,frame1379.jpg,800,600,label_1,478,315,709,513
18385,frame1379.jpg,800,600,label_3,317,374,426,588
18386,frame1379.jpg,800,600,label_5,207,469,289,600
18387,frame1379.jpg,800,600,label_4,12,332,276,482
18388,frame1379.jpg,800,600,label_6,0,290,221,428
18389,frame13790.jpg,800,600,label_0,290,0,366,220
18390,frame13790.jpg,800,600,label_1,376,158,590,259
18391,frame13790.jpg,800,600,label_2,214,55,533,209
18392,frame13790.jpg,800,600,label_3,342,157,477,389
18393,frame13790.jpg,800,600,label_6,186,257,445,494
18394,frame13791.jpg,800,600,label_4,328,266,485,552
18395,frame13791.jpg,800,600,label_0,280,0,359,223
18396,frame13791.jpg,800,600,label_1,334,173,537,274
18397,frame13791.jpg,800,600,label_2,205,58,523,212
18398,frame13791.jpg,800,600,label_3,362,159,493,391
18399,frame13791.jpg,800,600,label_6,180,257,439,494
18400,frame13792.jpg,800,600,label_4,318,271,473,556
18401,frame13792.jpg,800,600,label_5,338,228,481,397
18402,frame13792.jpg,800,600,label_0,270,0,351,226
